,FIPS,County,State,NERC Region,Generation (kWh),Useful Thermal Output (MMBtu),Tons of CO2 Emissions,tonCO2e_PET,tonCO2e_GAS,tonCO2e_COAL,tonCO2e_other,Metric Tonnes of CO2 Emissions,Nameplate Capacity (MW),Establishments,emp,emp_new,Winsorized_MWh?,Winsorized_emp?,short_tonCO2e_peremployee,Sector Code,Winsorized_intensity?,short_tonCO2e_peremployee_LOG,population,tonCO2e_percapita,tonCO2e_percapita_log,annual_avg_emplvl,tonCO2e_perjob,tonCO2e_perjob_log
265,08123,weld,CO,WECC,7462300000.0,0.0,3544786.7719549104,0.0,3544786.7719549104,0.0,0.0,3215809.463807414,2751.3,5.0,80.29253508912724,99.24585701404465,1,0,35717.22667932904,,0,4.5528898891162966,328981.0,10.77505014561604,1.0709627653056442,114396.0,30.986981817151914,1.5049732634665787
266,09001,fairfield,CT,NPCC,5308019000.0,267690.0,2430497.6384808915,2103.2710171484,2078994.3996551912,0.0,349399.967808552,2204932.9932694295,1823.6,15.0,403.0292019026833,640.6068733163503,1,0,3794.054887201688,,0,3.5792180614005225,957419.0,2.5385934877842318,0.548830673925304,417606.0,5.820073558523803,0.8337890588043829
267,09003,hartford,CT,NPCC,763624560.0,1579991.0,619364.3736727374,2309.141254662,273130.0995184069,0.0,343925.13289966853,561883.6738390076,477.8,15.0,363.8369045140846,579.1157273222029,1,0,1069.5001783782352,,0,3.0295867439972732,899498.0,0.6885667046205076,0.22751822154613938,512042.0,1.2095968175906222,0.34431303573499633
268,09005,litchfield,CT,NPCC,236273000.0,1059873.0,155351.2394575878,287.307731865,155063.9317257228,0.0,0.0,140933.719910721,79.9,3.0,20.549379986135904,20.549379986135904,0,0,7559.899109481598,,0,3.878573442997049,185186.0,0.8388930019417655,0.2645564600601791,61417.0,2.52945014340635,0.5477070514827472
269,09007,middlesex,CT,NPCC,2319240000.0,13063.0,1085147.7973882216,0.0,1085147.7973882216,0.0,0.0,984439.6238666624,1723.8,4.0,107.18033269230077,107.18033269230077,0,0,10124.504842726361,,0,4.00541668570838,164245.0,6.606884820775194,0.8812068404589811,69297.0,15.65937627008704,1.22165873731505
270,09009,new haven,CT,NPCC,7739206000.0,0.0,3240926.8866968094,1202.2330787280002,3239724.6536180815,0.0,0.0,2940149.5842300756,3085.2000000000003,13.0,225.082401232176,225.082401232176,0,0,14398.84624010983,,0,4.158357854773836,864835.0,3.747451116914567,0.6764605016315808,368034.0,8.806052937219956,0.9914942334217297
271,09011,new london,CT,NPCC,624527429.0,2437044.0,524321.5776915611,4342.960083858,313133.39802141103,0.0,206845.219586292,475661.4149429013,693.0,18.0,60.871551990692446,213.82929390893037,1,0,2452.0568164756182,,0,3.389707607234549,268555.0,1.9523806210703993,0.4701723460286344,122499.0,4.280211084919559,0.7226512845003586
272,09015,windham,CT,NPCC,5346736660.0,0.0,2345060.9645628245,0.0,2345060.9645628245,0.0,0.0,2127425.3511410845,844.6,2.0,137.74895276429731,137.74895276429731,0,0,17024.165465529644,,0,4.2310913414610205,116418.0,20.1434568929446,1.3251759946456665,38897.0,60.28899309876917,1.7873824864974774
273,10001,kent,DE,RFC,1859743000.0,85854.0,794987.1261736847,104.0822266352,794883.0439470495,0.0,0.0,721207.5897429781,733.7,5.0,24.821499382201562,27.66985717343762,2,1,28731.1611762439,,0,4.458368293991144,181851.0,4.371640112914885,0.7301069082761231,67799.0,11.725646782012785,1.1046798646214329
274,10003,new castle,DE,RFC,2963278618.0,7262873.0,1897523.329202579,1279.1103386556001,1896244.2188639236,0.0,0.0,1721421.871725102,2346.7,9.0,304.1083535486134,304.1083535486134,0,0,6239.629089633835,,0,3.795228371154474,570719.0,3.324794389537722,0.6359654649541718,293839.0,6.457697341750343,0.8726047542633031
275,10005,sussex,DE,RFC,121056000.0,0.0,228289.6573908918,0.0,0.0,228289.6573908918,0.0,207103.0185892148,464.1,1.0,2.2562977965956166,2.2562977965956166,0,0,101178.8682040746,2,0,5.005094109365093,237378.0,0.9617136271722393,0.2926356089479778,83715.0,2.726986291475743,0.5713577953437541
276,11001,district of columbia,DC,RFC,110123040.0,130209.0,121526.05730452109,0.0,121526.05730452109,0.0,0.0,110247.71596164489,22.9,3.0,203.43546457775116,203.43546457775116,0,0,597.3690848680661,,0,2.77696914732626,689545.0,0.1762409375813342,0.07049629040038809,775978.0,0.1566101839285664,0.0631870119382735
277,12001,alachua,FL,SERC,1632595186.0,175255.0,1323625.860536492,0.0,432662.39521728235,890963.4653192097,0.0,1200785.5035258024,798.9,5.0,166.41553929123438,166.41553929123438,0,0,7953.739573683018,,0,3.900625966061321,278468.0,4.75324224160942,0.7599126604811578,134190.0,9.863818917478888,1.0359825180009412
278,12005,bay,FL,SERC,3989313830.0,2396929.0,1875599.9534219138,0.0,1837520.1590827766,0.0,38079.7943391371,1701533.1156871263,709.1,3.0,50.93960928869945,76.12045047121707,2,0,24639.895610327767,,0,4.39165648886392,175216.0,10.704501606142783,1.0683529255670043,74682.0,25.114484794487478,1.4168814621807366
279,12009,brevard,FL,SERC,6868141000.0,0.0,2739582.240066555,0.0,2739582.240066555,0.0,0.0,2485332.704405843,2632.2000000000003,3.0,324.777891593575,324.777891593575,0,0,8435.24855286286,,0,3.9261493666514484,606612.0,4.516201855661535,0.7416401500338986,222374.0,12.319705721291854,1.1244946298619931
280,12011,broward,FL,SERC,8031227000.0,0.0,3463296.579315018,0.0,3089236.811612511,0.0,374059.767702507,3141882.0460083596,2633.9,3.0,1033.4211772937954,1322.6403287576352,1,0,2618.4719337630627,,0,3.4182137495764335,1944375.0,1.781187568918042,0.4442302795506399,824195.0,4.202035415544887,0.7161733045540796
281,12017,citrus,FL,SERC,15044139000.0,0.0,8839503.094611114,0.0,8839503.094611114,0.0,0.0,8019144.601842604,3449.0,1.0,19.949466460476817,200.0815389482348,1,0,44179.503721720546,1,0,4.6452306631496425,153843.0,57.4579480029063,1.7668435666379847,32436.0,272.5213680666887,2.436991259996523
282,12031,duval,FL,SERC,8544525000.0,2859378.0,5548932.38245631,0.0,5548932.38245631,0.0,0.0,5033958.43459703,2988.7,7.0,329.81467928496716,329.81467928496716,0,0,16824.394822226546,,0,4.225965264105671,995567.0,5.573640330039375,0.8178059384203299,524919.0,10.571025972495395,1.0633718684105917
283,12033,escambia,FL,SERC,3425896387.0,8515849.0,3794034.785588251,0.0,922615.6603300675,2871419.1252581836,0.0,3441925.778452551,1333.6,4.0,148.09052859800096,148.09052859800096,0,0,25619.69912260456,,0,4.408590976343357,321905.0,11.786194018695737,1.1067412901658613,138581.0,27.377741433445067,1.4529778272728042
284,12049,hardee,FL,SERC,5329794000.0,0.0,2496602.243835733,0.0,2496602.243835733,0.0,0.0,2264902.6978460783,2095.1,3.0,78.25621378627439,78.25621378627439,0,0,31902.92659256689,,0,4.503844137368779,25327.0,98.57473225552702,1.9981491473173334,6772.0,368.6654228936404,2.5678088302085667
285,12055,highlands,FL,SERC,3010000.0,0.0,3281.0226395551,0.0,3281.0226395551,0.0,0.0,2976.5242126056,67.4,1.0,10.17035643123222,10.17035643123222,0,0,322.6064555101908,1,0,2.510017176612947,101235.0,0.03240996334820072,0.013852187082859567,27515.0,0.11924487150845357,0.04892511307944346
286,12057,hillsborough,FL,SERC,12087528211.0,0.0,7043398.891210646,0.0,6668413.99728533,0.0,374984.893925317,6389729.557480397,4266.6,4.0,2270.650691011098,2538.678820679222,1,0,2774.4348098851624,,0,3.443331030969035,1459762.0,4.825032362269087,0.7652983425248109,707611.0,9.953772469917293,1.03956371558805
287,12069,lake,FL,SERC,102134000.0,0.0,97704.57998371401,0.0,23524.9673066463,0.0,74179.61267706771,88637.0135024167,19.6,2.0,195.731053807766,251.62094776923027,1,1,388.30065958308865,,0,2.5902851395338646,383956.0,0.25446816818519313,0.09845964567700378,101311.0,0.9644024832813219,0.29323047446928596
288,12071,lee,FL,SERC,8758062000.0,0.0,4093651.7997388705,0.0,3808491.908194418,0.0,285159.8915444525,3713736.550611331,2739.9,2.0,777.1516723909878,1022.2353659217224,1,0,4004.6078781942097,,0,3.602668432558245,760822.0,5.38056444179962,0.8048590992722607,268846.0,15.226753605182411,1.2102316416758654
289,12073,leon,FL,SERC,1601186000.0,0.0,763450.9689665588,0.0,763450.9689665588,0.0,0.0,692598.1756024301,672.9,2.0,131.63195003514716,131.63195003514716,0,0,5799.891050483634,,0,3.76349470883631,292198.0,2.612786428950776,0.5578422888667568,153131.0,4.985606891919721,0.7771081909077554
290,12081,manatee,FL,SERC,10616024000.0,1106860.0,5108538.06108445,0.0,5108538.06108445,0.0,0.0,4634435.327120061,2998.0,2.0,433.5045418663828,433.5045418663828,0,0,11784.278058749918,,0,4.07133983361097,399710.0,12.780611095755548,1.1392684766158765,130433.0,39.16599373689519,1.6038585162044716
291,12085,martin,FL,SERC,11716829000.0,0.0,4865462.837571404,0.0,4865462.837571404,0.0,0.0,4413918.930936597,2448.5,1.0,701.8761805782764,701.8761805782764,0,0,6932.0814300362,1,0,3.8409263010797323,158431.0,30.71029557076206,1.501200290092454,69642.0,69.86391599281187,1.850425148097041
292,12086,miami dade,FL,SERC,5421607440.0,972.0,2458678.7034933534,0.0,2135789.7971340693,0.0,322888.9063592843,2230498.68773778,2981.8999999999996,4.0,1033.8600132782576,1233.1411465745773,1,0,1993.8339664709733,,0,3.2999067544357,2701767.0,0.9100261804564767,0.2810393201010561,1164271.0,2.111775268381119,0.4930082248130828
293,12087,monroe,FL,SERC,2469000.0,0.0,3209.267759082,3209.267759082,0.0,0.0,0.0,2911.4286120675,137.5,2.0,0.11581163652607351,1.7995626822157433,1,1,1783.3598078009331,,0,3.2514824323196034,82874.0,0.038724663453942126,0.016500443621201233,41887.0,0.07661727407267171,0.032061343689084684
294,12089,nassau,FL,SERC,403167798.0,4194656.0,590723.4391260229,0.0,590723.4391260229,0.0,0.0,535900.7884659554,160.5,3.0,8.822570489462532,8.822570489462532,0,0,66955.9330618632,,0,4.825795552738884,90352.0,6.538022834314933,0.8772574486882683,23694.0,24.931351360092126,1.413825149740372
295,12093,okeechobee,FL,SERC,7082099000.0,0.0,2646927.8433580906,0.0,2646927.8433580906,0.0,0.0,2401277.187116104,1723.1,1.0,15.65393236734599,94.18932295851259,1,0,28102.206919185293,1,0,4.4487558810381165,39644.0,66.76742617692692,1.8310209913448379,11509.0,229.98764821948828,2.3635887571495457
296,12095,orange,FL,SERC,8743691663.0,168539.0,6734123.203007011,0.0,1184338.975863608,5549784.227143403,0.0,6109156.493701356,2142.7,4.0,3244.3452572176598,3244.3452572176598,0,0,2075.6493742537664,,0,3.3173631755522988,1429908.0,4.709480052567725,0.7565965599827339,868723.0,7.751749640572439,0.9420948853978254
297,12097,osceola,FL,SERC,4017525000.0,0.0,1859603.9177827642,0.0,1859603.9177827642,0.0,0.0,1687021.607350777,1903.3,2.0,106.62229558246926,106.62229558246926,0,0,17441.041834861026,,0,4.241597323813715,388656.0,4.784703999893901,0.7622811412477316,99610.0,18.66884768379444,1.2937789171522456
298,12099,palm beach,FL,SERC,28824885342.0,445122.0,11980667.41000517,0.0,11276450.88701668,0.0,704216.5229884905,10868790.175093144,5943.9,6.0,1393.0289019734255,1895.5550937347746,1,0,6320.4005252096895,,0,3.8008133081853313,1492191.0,8.028910112716918,0.9556353294275765,616001.0,19.449103832632044,1.3106742801149567
299,12101,pasco,FL,SERC,2716993000.0,0.0,1821812.5181192884,0.0,1661908.910101599,0.0,159903.60801768932,1652737.4744799882,1684.8000000000002,3.0,722.8532898140182,857.5527096602008,1,1,2124.432116646414,,0,3.327447238761308,561891.0,3.2422881272689694,0.6276001615481879,121741.0,14.96465872729227,1.2031596391649761
300,12103,pinellas,FL,SERC,6303716000.0,0.0,3155777.0753868134,3842.1697159428,2738484.279153505,0.0,413450.6265173655,2862902.182152596,1932.1,4.0,301.2565293595706,610.1510593190792,1,0,5172.124225939426,,0,3.7137529075589413,959107.0,3.2903284778307462,0.6324905440840562,440101.0,7.170574653061032,0.9122526024169778
301,12105,polk,FL,SERC,26118586905.0,706009.0,12062615.362236718,367.337973178,12057034.021463227,0.0,5214.002800314,10943132.869669529,6049.1,12.0,107.42532433418052,354.5089216349968,1,0,34026.26739717545,,0,4.531827073927471,725046.0,16.637034563650744,1.246425566005194,228202.0,52.85937617653096,1.7312613189110049
302,12107,putnam,FL,SERC,7180366215.0,2784806.0,7537019.694782252,0.0,280553.628865877,7256466.065916375,0.0,6837539.412847907,1551.6,2.0,121.35585034421194,121.35585034421194,0,0,62106.76842858717,,0,4.793145925050387,73321.0,102.79482951381259,2.0161757198944374,16382.0,460.079336758775,2.6637756597758546
303,12111,st lucie,FL,SERC,1787745000.0,0.0,757252.586228394,0.0,757252.586228394,0.0,0.0,686975.039670139,411.4,1.0,31.772344372674226,31.772344372674226,0,0,23833.70195621033,1,0,4.377209725611393,329226.0,2.3000995857811777,0.5185270456059701,79958.0,9.470629408294279,1.0199727886829655
304,12113,santa rosa,FL,SERC,1406367820.0,0.0,677918.5404432135,0.0,677918.5404432135,0.0,0.0,615003.6654660385,288.6,2.0,22.43040120339215,22.43040120339215,0,0,30223.201729476506,,0,4.480354839257817,188000.0,3.6059496832085824,0.6633191892894759,39865.0,17.005356589570138,1.2554017268374948
305,12121,suwannee,FL,SERC,64399000.0,0.0,52900.916881296005,0.0,52900.916881296005,0.0,0.0,47991.3969711476,197.70000000000002,1.0,168.50829679806603,168.50829679806603,0,0,313.93657099680064,1,0,2.4982230946153168,43474.0,1.2168403386229931,0.34573441546362954,11464.0,4.614525198996511,0.7493130353660379
306,12127,volusia,FL,SERC,8621695000.0,0.0,3815373.691860048,95.4030345268,3815278.2888255212,0.0,0.0,3461284.3072303827,3173.8,3.0,141.24599175250964,141.24599175250964,0,0,27012.26168984195,,0,4.431577025815648,553543.0,6.892641930003718,0.8972224003663722,176018.0,21.67604274483319,1.3555672669742371
307,12129,wakulla,FL,SERC,1300167000.0,0.0,595773.179779707,0.0,595773.179779707,0.0,0.0,540481.883134997,270.1,1.0,2.979397214192687,17.29174492802211,1,0,34454.19662732983,1,0,4.537254732669534,33764.0,17.64521916182049,1.2705674925624313,5918.0,100.67137204793967,2.007198684369753
308,13013,barrow,GA,SERC,8235487.0,0.0,4286.9085793677,0.0,4286.9085793677,0.0,0.0,3889.0579509822,6.6000000000000005,1.0,-0.3580506746688636,1.0,0,1,4286.9085793677,2,0,3.632245517379819,83505.0,0.051337148426653496,0.021742010244341504,20157.0,0.2126759229730466,0.08374475497270734
309,13015,bartow,GA,SERC,10987087000.0,0.0,11126413.208926238,0.0,0.0,11126413.208926238,0.0,10093815.847705893,3498.6,1.0,53.062176506424564,144.66833448597947,1,0,76909.80371384973,1,0,4.885987349733158,108901.0,102.16998199214184,2.0135533547375264,40880.0,272.17253446492754,2.4364370320155406
310,13033,burke,GA,SERC,69000.0,0.0,3559.670282344,3559.670282344,0.0,0.0,0.0,3229.3116958577,317.6,1.0,0.08695165192679358,1.0,0,1,3559.670282344,1,0,3.5515317599173644,24596.0,0.1447255766118068,0.058701386372372155,13797.0,0.2580032095632384,0.09968174913295885
311,13051,chatham,GA,SERC,241913250.0,4485860.0,546113.7396155603,138.9513343108,545974.7882812495,0.0,0.0,495431.1345509942,253.6,4.0,2.163816973160405,7.527255396785181,1,1,72551.50925911193,,0,4.860652437291203,295291.0,1.8494086836901913,0.4547547434979797,158858.0,3.4377477975019217,0.6471626171241232
312,13067,cobb,GA,SERC,19071850000.0,0.0,7773144.552880798,0.0,7773144.552880798,0.0,0.0,7051750.47889032,2848.4,1.0,-122.82823326654764,253.6486201430266,1,1,30645.32560239319,1,0,4.486378411439587,766149.0,10.145734775978038,1.0471087043670797,373989.0,20.78442027140049,1.3381460069487596
313,13077,coweta,GA,SERC,2053086000.0,0.0,1299250.30883583,0.0,1299250.30883583,0.0,0.0,1178672.14808657,807.4,1.0,-77.3608590429799,27.305291879653304,1,1,47582.362955950455,1,0,4.677455132564636,146158.0,8.88935473142647,0.9951679553258769,40544.0,32.04543974042596,1.5191115354641211
314,13087,decatur,GA,SERC,0.0,0.0,12.3386849388,12.3386849388,0.0,0.0,0.0,11.1935815466,80.0,1.0,1.8303322730590064,1.8303322730590064,0,0,6.74122678183374,2,0,0.8888097904454839,29367.0,0.00042015476346920014,0.00018243257304593943,8802.0,0.0014018046965235174,0.0006083697361832094
315,13089,dekalb,GA,SERC,24000.0,0.0,21.2096348948,21.2096348948,0.0,0.0,0.0,19.2412545539,5.5,2.0,14.023736326057131,14.023736326057131,0,0,1.5124097032109012,,0,0.4000904620297641,764382.0,2.774742850407257e-05,1.2050387903416929e-05,303327.0,6.992333321728696e-05,3.0366256130010986e-05
316,13095,dougherty,GA,SERC,9123070.0,335.0,2679.8077961853,0.0,2679.8077961853,0.0,0.0,2431.1056846459996,56.4,2.0,-0.9309900886128292,1.0,0,1,2679.8077961853,,0,3.4282656778215945,85790.0,0.03123683175411237,0.013358415925944094,47982.0,0.05585027293954608,0.02360233652499314
317,13103,effingham,GA,SERC,10829624000.0,3640976.0,5076637.194715082,632444.0524256129,4444193.142289469,0.0,0.0,4605495.05099799,2924.0,4.0,0.5781310640681275,287.00674393377426,2,2,17688.215702298956,,0,4.247708577753438,64769.0,78.38066350746625,1.8997147246596682,10817.0,469.3202546653491,2.672393682339483
318,13115,floyd,GA,SERC,178980574.0,2058443.0,417064.8425818094,0.0,0.0,417064.8425818094,0.0,378358.74315686116,1023.4,2.0,44.77073859944988,44.77073859944988,0,0,9315.567614668169,,0,3.9692559401898944,98584.0,4.230553057106725,0.718547611802427,39710.0,10.502766118907312,1.06080228954701
319,13121,fulton,GA,SERC,36892394.0,0.0,19501.7755921406,323.386448396,19178.3891437446,0.0,0.0,17691.894758360202,41.300000000000004,8.0,2362.1702990131635,2362.1702990131635,0,0,8.255871983610916,,0,0.9664173393322146,1066710.0,0.018282171904398195,0.00786814020152279,903005.0,0.021596531128997735,0.009279409593952865
320,13127,glynn,GA,SERC,52786133.0,1903253.0,176898.046499082,13237.554104341601,163660.4923947404,0.0,0.0,160480.8550295589,639.3,3.0,6.820302058190753,8.271030749554667,0,1,21387.66640525507,,0,4.33018370692336,84499.0,2.0934927809687927,0.4904491068796737,38764.0,4.563462142686049,0.7453451371801058
321,13147,hart,GA,SERC,357120000.0,0.0,285734.645204787,0.0,285734.645204787,0.0,0.0,259216.769667774,360.0,1.0,-14.429018829249461,4.749565208696464,1,1,60160.16891011545,1,0,4.779316265852888,25828.0,11.06297991345776,1.0814546046623548,6651.0,42.96115549613397,1.6430690991063135
322,13149,heard,GA,SERC,17844745847.0,0.0,8874358.849068712,0.0,6708623.603554724,2165735.2455139877,0.0,8050765.534853227,5923.8,6.0,39.85363500658228,251.79207019571442,1,1,35244.79083940491,,0,4.5471072596431865,11412.0,777.6339685479068,2.891333346249749,2003.0,4430.533624098209,3.646554048846234
323,13153,houston,GA,SERC,251735000.0,239065.0,133397.0391210127,0.0,133397.0391210127,0.0,0.0,121017.0000190621,506.8,2.0,-0.8907674147004351,3.3479833048028795,1,1,39843.997707409944,,0,4.60037380617296,163633.0,0.8152208852799417,0.2589294797420467,62857.0,2.1222304456307604,0.4944649543229161
324,13157,jackson,GA,SERC,488534000.0,0.0,349106.5007542154,0.0,349106.5007542154,0.0,0.0,316707.33988407406,919.0,1.0,-0.28930033460053767,6.497323279752796,1,1,53730.818942334954,2,0,4.730231542657805,75907.0,4.599134477112986,0.7481208982802604,28807.0,12.11880795481013,1.1178943745085543
325,13185,lowndes,GA,SERC,10241295.0,161909.0,23814.1977868212,913.1433304708,22901.0544563504,0.0,0.0,21604.0985093181,73.30000000000001,2.0,2.59118012876534,4.444328836124157,0,1,5358.333882330197,,0,3.729110814094689,118251.0,0.20138686173327247,0.07968287822899844,49583.0,0.4802895707565335,0.17034667936829737
326,13205,mitchell,GA,SERC,360340000.0,0.0,206489.86979654199,0.0,206489.86979654199,0.0,0.0,187326.3810183628,341.6,2.0,-0.09595669525177418,4.792390029406596,1,1,43087.03351135842,,0,4.634356673836475,21755.0,9.491605138889541,1.0208419371577016,6834.0,30.215081913453613,1.4943644789281834
327,13207,monroe,GA,SERC,12357233000.0,0.0,14616034.02911149,0.0,193481.140091438,14422552.889020052,0.0,13259579.088371066,3806.0,2.0,57.27585603819973,162.74555997465717,2,1,89809.11080700147,,0,4.9533252322185986,27957.0,522.8040930397214,2.7191688877081903,7855.0,1860.7299846099922,3.2699166934566395
328,13213,murray,GA,SERC,6325926000.0,0.0,2742428.567121372,0.0,2742428.567121372,0.0,0.0,2487914.87537093,1192.0,1.0,-0.026686264694278514,84.13249899862339,1,1,32596.54235595979,1,0,4.513184858304766,39973.0,68.60702391917975,1.8426530656943014,8250.0,332.4155838934997,2.522985894954441
329,13233,polk,GA,SERC,592577000.0,0.0,399112.586879374,0.0,399112.586879374,0.0,0.0,362072.563620951,570.0,1.0,-2.359875110075836,7.881057075139237,1,1,50642.01198826145,1,0,4.7045195273999285,42853.0,9.31352733482776,1.013407223970068,11357.0,35.142430824986704,1.558017358473283
